"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Dealer_Positions_Long_All","Dealer_Positions_Short_All","Dealer_Positions_Spread_All","Asset_Mgr_Positions_Long_All","Asset_Mgr_Positions_Short_All","Asset_Mgr_Positions_Spread_All","Lev_Money_Positions_Long_All","Lev_Money_Positions_Short_All","Lev_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Change_in_Open_Interest_All","Change_in_Dealer_Long_All","Change_in_Dealer_Short_All","Change_in_Dealer_Spread_All","Change_in_Asset_Mgr_Long_All","Change_in_Asset_Mgr_Short_All","Change_in_Asset_Mgr_Spread_All","Change_in_Lev_Money_Long_All","Change_in_Lev_Money_Short_All","Change_in_Lev_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Dealer_Long_All","Pct_of_OI_Dealer_Short_All","Pct_of_OI_Dealer_Spread_All","Pct_of_OI_Asset_Mgr_Long_All","Pct_of_OI_Asset_Mgr_Short_All","Pct_of_OI_Asset_Mgr_Spread_All","Pct_of_OI_Lev_Money_Long_All","Pct_of_OI_Lev_Money_Short_All","Pct_of_OI_Lev_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Traders_Tot_All","Traders_Dealer_Long_All","Traders_Dealer_Short_All","Traders_Dealer_Spread_All","Traders_Asset_Mgr_Long_All","Traders_Asset_Mgr_Short_All","Traders_Asset_Mgr_Spread_All","Traders_Lev_Money_Long_All","Traders_Lev_Money_Short_All","Traders_Lev_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"U.S. DOLLAR INDEX - ICE FUTURES U.S.",160322,2016-03-22,098662,ICUS,01,098 ,   53003,     425,   26320,      91,   14627,    2262,     634,   11022,   18273,    1313,   18289,    1148,     127,   46528,   50167,    6475,    2836,    3014,    -357,     -67,      20,      91,     -14,      14,    -703,    1580,     622,    2690,    -294,      32,    2410,    1894,     604,    1120,  100.0,    0.8,   49.7,    0.2,   27.6,    4.3,    1.2,   20.8,   34.5,    2.5,   34.5,    2.2,    0.2,   87.8,   94.6,   12.2,    5.3,    124,      4,.,.,      6,      6,.,     24,     28,     11,     45,      7,      4,     88,     54,    42.7,    67.8,    56.0,    75.3,    41.8,    67.2,    55.0,    74.7,"(U.S. DOLLAR INDEX X $1000)","098662","ICUS","098 ","F90","Combined"
"U.S. DOLLAR INDEX - ICE FUTURES U.S.",160315,2016-03-15,098662,ICUS,01,098 ,   49989,     782,   26387,      71,   14536,    2276,     620,   11725,   16693,     690,   15599,    1442,      95,   44118,   48274,    5871,    1715,  -13974,     149,  -15852,       8,     340,     410,    -418,  -11392,    6178,   -4087,    1198,     -40,       6,  -14197,  -13796,     223,    -178,  100.0,    1.6,   52.8,    0.1,   29.1,    4.6,    1.2,   23.5,   33.4,    1.4,   31.2,    2.9,    0.2,   88.3,   96.6,   11.7,    3.4,    111,.,.,.,      6,      4,.,     24,     22,      6,     38,     10,.,     78,     45,    44.7,    70.5,    58.0,    79.6,    43.7,    70.5,    57.0,    79.6,"(U.S. DOLLAR INDEX X $1000)","098662","ICUS","098 ","F90","Combined"
"U.S. DOLLAR INDEX - ICE FUTURES U.S.",160308,2016-03-08,098662,ICUS,01,098 ,   63963,     633,   42239,      63,   14196,    1866,    1038,   23117,   10514,    4778,   14401,    1483,      88,   58315,   62069,    5648,    1894,    -716,     195,    -195,     -34,      92,      62,    -198,    1011,    -611,     802,   -1756,    -213,       5,     117,    -382,    -833,    -334,  100.0,    1.0,   66.0,    0.1,   22.2,    2.9,    1.6,   36.1,   16.4,    7.5,   22.5,    2.3,    0.1,   91.2,   97.0,    8.8,    3.0,    113,.,      5,.,      6,      4,.,     29,     18,     16,     34,     10,.,     83,     53,    43.2,    77.0,    59.8,    82.6,    41.8,    75.8,    55.4,    79.7,"(U.S. DOLLAR INDEX X $1000)","098662","ICUS","098 ","F90","Combined"
"U.S. DOLLAR INDEX - ICE FUTURES U.S.",160301,2016-03-01,098662,ICUS,01,098 ,   64679,     438,   42434,      97,   14104,    1804,    1236,   22106,   11125,    3976,   16157,    1696,      84,   58197,   62451,    6482,    2228,   -4928,    -241,   -4068,      -8,    -975,    -564,     349,   -2640,   -1311,     404,   -2348,     483,     -10,   -5469,   -4725,     541,    -203,  100.0,    0.7,   65.6,    0.2,   21.8,    2.8,    1.9,   34.2,   17.2,    6.1,   25.0,    2.6,    0.1,   90.0,   96.6,   10.0,    3.4,    114,.,      4,.,      6,.,.,     33,     18,     15,     36,      9,.,     87,     50,    43.0,    75.8,    60.3,    82.7,    41.6,    74.8,    56.0,    80.0,"(U.S. DOLLAR INDEX X $1000)","098662","ICUS","098 ","F90","Combined"
"U.S. DOLLAR INDEX - ICE FUTURES U.S.",160223,2016-02-23,098662,ICUS,01,098 ,   69607,     679,   46502,     105,   15079,    2368,     887,   24746,   12436,    3572,   18505,    1213,      94,   63666,   67177,    5941,    2430,    -701,    -237,   -1329,      17,     -28,     115,      49,    -344,    -590,    1077,    -293,     600,      -8,     233,     -69,    -934,    -632,  100.0,    1.0,   66.8,    0.2,   21.7,    3.4,    1.3,   35.6,   17.9,    5.1,   26.6,    1.7,    0.1,   91.5,   96.5,    8.5,    3.5,    115,.,      4,.,      4,      5,.,     28,     18,     12,     42,      8,.,     85,     48,    39.0,    76.9,    56.7,    84.8,    37.3,    76.9,    54.7,    83.1,"(U.S. DOLLAR INDEX X $1000)","098662","ICUS","098 ","F90","Combined"
"U.S. DOLLAR INDEX - ICE FUTURES U.S.",160216,2016-02-16,098662,ICUS,01,098 ,   70308,     916,   47831,      88,   15107,    2253,     838,   25090,   13026,    2495,   18798,     613,     102,   63434,   67245,    6874,    3063,   -5903,     161,   -5893,       2,   -1992,    -575,     259,   -2518,    1215,    -766,    -709,    -521,      -9,   -5574,   -6289,    -329,     386,  100.0,    1.3,   68.0,    0.1,   21.5,    3.2,    1.2,   35.7,   18.5,    3.5,   26.7,    0.9,    0.1,   90.2,   95.6,    9.8,    4.4,    116,      5,.,.,      4,      4,.,     30,     21,     11,     42,      6,.,     87,     46,    39.3,    77.2,    58.2,    84.6,    38.6,    77.2,    56.4,    83.3,"(U.S. DOLLAR INDEX X $1000)","098662","ICUS","098 ","F90","Combined"
"U.S. DOLLAR INDEX - ICE FUTURES U.S.",160209,2016-02-09,098662,ICUS,01,098 ,   76211,     756,   53724,      86,   17099,    2828,     579,   27608,   11811,    3261,   19508,    1134,     111,   69008,   73534,    7203,    2677,    -197,     453,   -3366,      18,   -2070,    2764,    -903,    6075,    1288,    1114,   -2907,   -2277,      28,    1808,   -1335,   -2005,    1138,  100.0,    1.0,   70.5,    0.1,   22.4,    3.7,    0.8,   36.2,   15.5,    4.3,   25.6,    1.5,    0.1,   90.5,   96.5,    9.5,    3.5,    131,      4,.,.,      7,      4,.,     33,     18,     11,     52,      9,      4,    101,     48,    37.2,    78.3,    56.6,    84.7,    36.6,    78.2,    55.0,    83.7,"(U.S. DOLLAR INDEX X $1000)","098662","ICUS","098 ","F90","Combined"
"U.S. DOLLAR INDEX - ICE FUTURES U.S.",160202,2016-02-02,098662,ICUS,01,098 ,   76408,     303,   57090,      69,   19169,      64,    1482,   21533,   10523,    2147,   22415,    3411,      83,   67200,   74869,    9208,    1539,     308,      -7,    -563,      39,    -789,     -97,     157,    1497,    1253,     424,   -1154,    -807,    -110,      58,     297,     250,      11,  100.0,    0.4,   74.7,    0.1,   25.1,    0.1,    1.9,   28.2,   13.8,    2.8,   29.3,    4.5,    0.1,   87.9,   98.0,   12.1,    2.0,    144,.,      5,.,     11,.,.,     38,     16,      9,     58,      9,      4,    118,     43,    40.5,    82.7,    52.0,    88.2,    38.7,    82.6,    50.0,    88.0,"(U.S. DOLLAR INDEX X $1000)","098662","ICUS","098 ","F90","Combined"
"U.S. DOLLAR INDEX - ICE FUTURES U.S.",160126,2016-01-26,098662,ICUS,01,098 ,   76100,     310,   57653,      30,   19958,     161,    1325,   20036,    9270,    1722,   23569,    4218,     192,   67142,   74572,    8958,    1528,    -415,    -148,     681,      -4,    -383,       0,      13,   -1028,   -1331,      68,    1071,     135,      77,    -334,    -361,     -81,     -54,  100.0,    0.4,   75.8,    0.0,   26.2,    0.2,    1.7,   26.3,   12.2,    2.3,   31.0,    5.5,    0.3,   88.2,   98.0,   11.8,    2.0,    147,.,      5,.,     11,.,.,     37,     17,     11,     59,     12,      4,    121,     45,    41.9,    83.6,    51.6,    88.0,    40.2,    83.4,    49.8,    87.3,"(U.S. DOLLAR INDEX X $1000)","098662","ICUS","098 ","F90","Combined"
"U.S. DOLLAR INDEX - ICE FUTURES U.S.",160119,2016-01-19,098662,ICUS,01,098 ,   76515,     458,   56973,      34,   20341,     161,    1312,   21064,   10601,    1654,   22498,    4083,     115,   67476,   74933,    9039,    1582,    2369,    -397,     415,       4,     626,       0,     -38,    1010,    2076,     101,    2114,    -283,      43,    3463,    2317,   -1094,      52,  100.0,    0.6,   74.5,    0.0,   26.6,    0.2,    1.7,   27.5,   13.9,    2.2,   29.4,    5.3,    0.2,   88.2,   97.9,   11.8,    2.1,    149,      4,.,.,     11,.,.,     38,     15,     11,     63,     11,.,    125,     42,    43.0,    82.3,    52.7,    87.8,    41.3,    82.1,    51.0,    87.4,"(U.S. DOLLAR INDEX X $1000)","098662","ICUS","098 ","F90","Combined"
"U.S. DOLLAR INDEX - ICE FUTURES U.S.",160112,2016-01-12,098662,ICUS,01,098 ,   74146,     855,   56558,      30,   19715,     161,    1350,   20054,    8525,    1553,   20384,    4367,      72,   64014,   72616,   10132,    1530,    -688,    -128,    2893,       3,   -3076,     161,    -198,    3184,   -3053,     -14,    -666,    -257,     -22,    -918,    -488,     230,    -200,  100.0,    1.2,   76.3,    0.0,   26.6,    0.2,    1.8,   27.0,   11.5,    2.1,   27.5,    5.9,    0.1,   86.3,   97.9,   13.7,    2.1,    149,      4,.,.,     11,.,.,     41,     13,     10,     63,     11,.,    125,     40,    43.7,    84.2,    51.3,    89.3,    41.8,    84.0,    49.4,    88.6,"(U.S. DOLLAR INDEX X $1000)","098662","ICUS","098 ","F90","Combined"
"U.S. DOLLAR INDEX - ICE FUTURES U.S.",160105,2016-01-05,098662,ICUS,01,098 ,   74834,     983,   53665,      27,   22791,       0,    1548,   16870,   11578,    1568,   21051,    4623,      94,   64931,   73103,    9903,    1731,   10139,    -951,    9272,     -26,    4318,       0,     -16,    5902,    3164,    -109,     212,   -2600,      52,    9382,    9735,     757,     404,  100.0,    1.3,   71.7,    0.0,   30.5,    0.0,    2.1,   22.5,   15.5,    2.1,   28.1,    6.2,    0.1,   86.8,   97.7,   13.2,    2.3,    151,      5,      4,.,     14,      0,.,     42,     15,     10,     59,     10,.,    128,     40,    39.1,    81.3,    47.7,    87.3,    37.1,    81.3,    45.7,    87.1,"(U.S. DOLLAR INDEX X $1000)","098662","ICUS","098 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",161227,2016-12-27,1170E1,E   ,00,117 ,  411321,  102475,   19954,   13883,   92319,   44376,   26658,   60768,  187847,   72072,    5848,    5346,   12349,  386372,  382485,   24949,   28836,  -51453,   -4260,   -1481,  -12224,   23678,    3091,  -16859,  -17180,   -4396,  -13476,   -7643,   -2285,   -1112,  -49076,  -48742,   -2377,   -2711,  100.0,   24.9,    4.9,    3.4,   22.4,   10.8,    6.5,   14.8,   45.7,   17.5,    1.4,    1.3,    3.0,   93.9,   93.0,    6.1,    7.0,    200,     20,      5,     19,     16,     20,     12,     39,     63,     45,     11,     16,     16,    133,    159,    38.0,    23.0,    49.0,    39.3,    31.2,    22.1,    38.6,    34.2,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",161220,2016-12-20,1170E1,E   ,00,117 ,  462774,  106735,   21435,   26107,   68641,   41285,   43517,   77948,  192243,   85548,   13491,    7631,   13461,  435448,  431227,   27326,   31547,   16852,    2672,    2232,    3726,  -39036,   -1915,   15521,   38699,    7427,   -5537,    8841,    1362,   -5265,   19621,   17551,   -2769,    -699,  100.0,   23.1,    4.6,    5.6,   14.8,    8.9,    9.4,   16.8,   41.5,   18.5,    2.9,    1.6,    2.9,   94.1,   93.2,    5.9,    6.8,    219,     22,      6,     23,     14,     20,     11,     43,     67,     55,     20,     17,     21,    155,    174,    32.8,    23.3,    44.2,    38.5,    23.3,    19.1,    31.1,    28.9,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",161213,2016-12-13,1170E1,E   ,00,117 ,  445922,  104063,   19203,   22381,  107677,   43200,   27996,   39249,  184816,   91085,    4650,    6269,   18726,  415827,  413676,   30095,   32246,   14295,    -846,    -400,    5856,    4166,    1206,    2449,  -10599,  -10607,   10157,   -3556,    -957,    4437,   12064,   12141,    2231,    2154,  100.0,   23.3,    4.3,    5.0,   24.1,    9.7,    6.3,    8.8,   41.4,   20.4,    1.0,    1.4,    4.2,   93.3,   92.8,    6.7,    7.2,    213,     19,      7,     21,     17,     20,     10,     40,     65,     53,     15,     18,     18,    152,    163,    38.8,    19.9,    49.5,    33.4,    33.0,    18.7,    39.7,    28.3,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",161206,2016-12-06,1170E1,E   ,00,117 ,  431627,  104909,   19603,   16525,  103511,   41994,   25547,   49848,  195423,   80928,    8206,    7226,   14289,  403763,  401535,   27864,   30092,   22741,   10071,    3087,     910,   -7321,    4675,    1513,    5505,     -71,   11650,      76,    1752,    3186,   25590,   26702,   -2849,   -3961,  100.0,   24.3,    4.5,    3.8,   24.0,    9.7,    5.9,   11.5,   45.3,   18.7,    1.9,    1.7,    3.3,   93.5,   93.0,    6.5,    7.0,    210,     17,      7,     20,     13,     20,      9,     41,     68,     56,     15,     18,     13,    144,    164,    40.0,    20.5,    50.3,    34.2,    34.7,    18.9,    41.8,    29.5,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",161129,2016-11-29,1170E1,E   ,00,117 ,  408886,   94838,   16516,   15615,  110832,   37319,   24034,   44343,  195494,   69278,    8130,    5474,   11103,  378173,  374833,   30713,   34053,   18949,    2296,    1659,    -397,    7883,    2942,   -5998,    4698,   13124,    5097,    3035,    -101,   -1852,   14762,   14474,    4187,    4475,  100.0,   23.2,    4.0,    3.8,   27.1,    9.1,    5.9,   10.8,   47.8,   16.9,    2.0,    1.3,    2.7,   92.5,   91.7,    7.5,    8.3,    213,     16,      7,     17,     16,     20,     11,     39,     69,     57,     17,     15,     12,    148,    162,    41.4,    20.9,    51.2,    34.2,    36.9,    20.5,    44.1,    31.1,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",161122,2016-11-22,1170E1,E   ,00,117 ,  389937,   92542,   14857,   16012,  102949,   34377,   30032,   39645,  182370,   64181,    5095,    5575,   12955,  363411,  360359,   26526,   29578,  -61294,    6739,  -14194,   -8261,   40973,    3736,  -18273,  -33497,   28766,  -30236,   -2209,   -3011,  -10581,  -55345,  -52054,   -5949,   -9240,  100.0,   23.7,    3.8,    4.1,   26.4,    8.8,    7.7,   10.2,   46.8,   16.5,    1.3,    1.4,    3.3,   93.2,   92.4,    6.8,    7.6,    211,     16,      7,     18,     17,     19,     13,     37,     75,     54,     10,     17,     13,    143,    166,    43.2,    20.5,    53.3,    32.0,    37.1,    18.2,    44.6,    27.4,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",161115,2016-11-15,1170E1,E   ,00,117 ,  451231,   85803,   29051,   24273,   61976,   30641,   48305,   73142,  153604,   94417,    7304,    8586,   23536,  418756,  412413,   32475,   38818,   39748,   -9417,    4816,    3884,  -12022,   -4190,    8184,   16489,  -12601,   27869,     477,    -861,     552,   36016,   27653,    3732,   12095,  100.0,   19.0,    6.4,    5.4,   13.7,    6.8,   10.7,   16.2,   34.0,   20.9,    1.6,    1.9,    5.2,   92.8,   91.4,    7.2,    8.6,    210,     10,     15,     22,     13,     19,     13,     39,     71,     65,     15,     18,     18,    150,    178,    36.0,    23.3,    48.2,    34.6,    25.3,    15.6,    34.1,    22.6,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",161108,2016-11-08,1170E1,E   ,00,117 ,  411483,   95220,   24235,   20389,   73998,   34831,   40121,   56653,  166205,   66548,    6827,    9447,   22984,  382740,  384760,   28743,   26723,  -17309,  -22210,    8576,    -876,  -28952,   -8653,    5644,   21605,  -22067,   -2398,    1467,     -57,    4681,  -21039,  -15150,    3730,   -2159,  100.0,   23.1,    5.9,    5.0,   18.0,    8.5,    9.8,   13.8,   40.4,   16.2,    1.7,    2.3,    5.6,   93.0,   93.5,    7.0,    6.5,    214,     12,     14,     21,     15,     18,     15,     39,     66,     55,     21,     19,     19,    155,    169,    46.4,    21.7,    56.9,    33.4,    36.5,    16.4,    41.9,    26.3,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",161101,2016-11-01,1170E1,E   ,00,117 ,  428792,  117430,   15659,   21265,  102950,   43484,   34477,   35048,  188272,   68946,    5360,    9504,   18303,  403779,  399910,   25013,   28882,   -7978,   -7840,   -8363,    3521,  -15481,   -3080,    3780,    -857,  -10458,     545,    -265,   -1399,    3853,  -12744,  -11601,    4766,    3623,  100.0,   27.4,    3.7,    5.0,   24.0,   10.1,    8.0,    8.2,   43.9,   16.1,    1.3,    2.2,    4.3,   94.2,   93.3,    5.8,    6.7,    210,     16,     12,     20,     18,     18,     13,     32,     67,     47,     18,     16,     19,    142,    167,    48.0,    21.4,    57.7,    33.6,    38.7,    19.4,    44.6,    28.3,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",161025,2016-10-25,1170E1,E   ,00,117 ,  436770,  125270,   24022,   17744,  118431,   46564,   30697,   35905,  198730,   68401,    5625,   10903,   14450,  416523,  411511,   20247,   25259,  -37049,   15456,    -242,  -18807,   31968,    3342,  -10650,  -25453,   12983,  -21176,   -3326,    3401,   -5681,  -37669,  -36830,     620,    -219,  100.0,   28.7,    5.5,    4.1,   27.1,   10.7,    7.0,    8.2,   45.5,   15.7,    1.3,    2.5,    3.3,   95.4,   94.2,    4.6,    5.8,    225,     15,     12,     19,     20,     20,     15,     32,     73,     50,     16,     22,     20,    148,    181,    51.8,    22.4,    61.7,    35.9,    42.7,    20.9,    48.8,    30.1,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",161018,2016-10-18,1170E1,E   ,00,117 ,  473819,  109814,   24264,   36551,   86463,   43222,   41347,   61358,  185747,   89577,    8951,    7502,   20131,  454192,  448341,   19627,   25478,  -18213,   -4291,    1917,   -3890,  -30172,   -1593,    7599,   15589,  -19507,    5417,      25,     534,    -459,  -10182,   -9982,   -8031,   -8231,  100.0,   23.2,    5.1,    7.7,   18.2,    9.1,    8.7,   12.9,   39.2,   18.9,    1.9,    1.6,    4.2,   95.9,   94.6,    4.1,    5.4,    221,     15,     13,     24,     14,     19,     12,     37,     72,     57,     18,     19,     18,    152,    180,    43.5,    23.6,    54.6,    37.0,    31.2,    18.0,    37.3,    26.9,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",161011,2016-10-11,1170E1,E   ,00,117 ,  492032,  114105,   22347,   40441,  116635,   44815,   33748,   45769,  205254,   84160,    8926,    6968,   20590,  464374,  458323,   27658,   33709,    9422,   -4466,   -1458,    4238,    3277,    4756,   -7759,    4739,    2010,    7704,    -430,   -1420,     827,    8130,    8898,    1292,     524,  100.0,   23.2,    4.5,    8.2,   23.7,    9.1,    6.9,    9.3,   41.7,   17.1,    1.8,    1.4,    4.2,   94.4,   93.1,    5.6,    6.9,    223,     14,     13,     20,     13,     20,     14,     42,     70,     61,     18,     20,     21,    155,    184,    46.8,    20.6,    56.0,    33.9,    35.9,    18.8,    41.3,    28.2,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",161004,2016-10-04,1170E1,E   ,00,117 ,  482610,  118571,   23805,   36203,  113358,   40059,   41507,   41030,  203244,   76456,    9356,    8388,   19763,  456244,  449425,   26366,   33185,    9401,   -9018,    3916,    2989,   13105,    1231,     319,    8767,    8419,  -10944,     322,    -316,    2732,    8272,    8346,    1129,    1055,  100.0,   24.6,    4.9,    7.5,   23.5,    8.3,    8.6,    8.5,   42.1,   15.8,    1.9,    1.7,    4.1,   94.5,   93.1,    5.5,    6.9,    221,     15,     12,     20,     14,     18,     14,     39,     71,     55,     20,     21,     24,    155,    179,    47.4,    22.8,    56.9,    36.1,    36.2,    19.8,    42.5,    29.2,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",160927,2016-09-27,1170E1,E   ,00,117 ,  473209,  127589,   19889,   33214,  100253,   38828,   41188,   32263,  194825,   87400,    9034,    8704,   17031,  447972,  441079,   25237,   32130,    2104,    7295,    4850,   -9000,   34851,    5312,   -7925,  -21623,   12986,    -456,    2555,    1258,   -1990,    3707,    5035,   -1603,   -2931,  100.0,   27.0,    4.2,    7.0,   21.2,    8.2,    8.7,    6.8,   41.2,   18.5,    1.9,    1.8,    3.6,   94.7,   93.2,    5.3,    6.8,    206,     17,      9,     19,     10,     19,     10,     36,     68,     54,     17,     21,     19,    140,    168,    48.7,    22.0,    58.7,    35.5,    36.6,    17.8,    42.7,    26.7,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",160920,2016-09-20,1170E1,E   ,00,117 ,  471105,  120294,   15039,   42214,   65402,   33516,   49113,   53886,  181839,   87856,    6479,    7446,   19021,  444265,  436044,   26840,   35061,   -7012,  -18351,     632,    9687,  -14719,   -4906,    5674,   12658,  -14576,    3908,    -386,   -4904,   -4158,   -5687,   -8643,   -1325,    1631,  100.0,   25.5,    3.2,    9.0,   13.9,    7.1,   10.4,   11.4,   38.6,   18.6,    1.4,    1.6,    4.0,   94.3,   92.6,    5.7,    7.4,    203,     18,     12,     25,     10,     18,     13,     34,     72,     58,     18,     12,     16,    154,    161,    42.1,    22.2,    53.0,    35.0,    28.8,    16.7,    35.1,    23.5,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
"VIX FUTURES - CBOE FUTURES EXCHANGE",160913,2016-09-13,1170E1,E   ,00,117 ,  478117,  138645,   14407,   32527,   80121,   38422,   43439,   41228,  196415,   83948,    6865,   12350,   23179,  449952,  444687,   28165,   33430,  -69627,  -19206,   -7228,    5837,  -33094,  -11939,   11882,  -15055,  -55354,  -14098,   -2677,    4413,   -3905,  -70316,  -70392,     689,     765,  100.0,   29.0,    3.0,    6.8,   16.8,    8.0,    9.1,    8.6,   41.1,   17.6,    1.4,    2.6,    4.8,   94.1,   93.0,    5.9,    7.0,    209,     17,     10,     22,     14,     18,     15,     37,     68,     60,     17,     14,     20,    158,    168,    46.1,    19.5,    55.0,    31.7,    35.4,    16.4,    40.7,    23.8,"($1000 X INDEX)","1170E1","E   ","117 ","F90","Combined"
